family,relation,value,target_label,target_value,relative_error,percent_error,global_p_value,note
koide_raw_all,"Q(m_u, theta13_ckm_deg, sin2_thetaW)",0.4565236539191837,5/11,0.454545454545455,0.004352038622203199,0.43520386222031987,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0.5, q=2, r=2](charged_leptons)",0.16739250969182953,1/6,0.166666666666667,0.004355058150975246,0.4355058150975246,1.0,
sum_rules,"S[p=-1, q=2, r=0.5](all_quarks)",3.9825789850708144,4,4.0,0.0043552537322963936,0.43552537322963936,1.0,
koide_raw_all,"Q(theta13_ckm_deg, alpha_em_MZ, M_Z)",0.8960728778408609,9/10,0.9,0.004363469065710168,0.4363469065710168,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, dm2_32_abs, sin2_thetaW)",0.7658720639569934,10/13,0.769230769230769,0.004366316855908393,0.4366316855908393,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_s, theta12_pmns_deg)",0.8850074218216867,8/9,0.888888888888889,0.004366650450602555,0.4366650450602555,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_tau, v)",0.8533952820433203,6/7,0.857142857142857,0.004372170949459502,0.43721709494595024,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_e, m_tau, v)",0.8533952820433203,6/7,0.857142857142857,0.004372170949459502,0.43721709494595024,1.0,
koide_raw_all,"Q(m_mu, m_c, alpha_s_MZ)",0.4635600210694686,6/13,0.461538461538462,0.004380045650514248,0.4380045650514248,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(alpha_s_MZ, sin2_thetaW, v)",0.9039439804275565,9/10,0.9,0.004382200475062782,0.4382200475062782,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_c, sin2_thetaW)",0.5361007594720756,7/13,0.538461538461538,0.004384303837573048,0.4384303837573048,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta12_pmns_deg, theta23_pmns_deg, M_H)",0.36204103600267035,4/11,0.363636363636364,0.004387150992657486,0.4387150992657486,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, theta12_ckm_deg, M_Z)",0.5739468406622833,4/7,0.571428571428571,0.004406971158996607,0.44069711589966065,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_t, dm2_32_abs, v)",0.5022047475282894,1/2,0.5,0.004409495056578727,0.4409495056578727,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, alpha_em_MZ, M_H)",0.8217949712031826,9/11,0.818181818181818,0.004416075915001126,0.44160759150011264,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, dm2_32_abs, alpha_em_MZ)",0.5408452304202267,7/13,0.538461538461538,0.004426856494707599,0.44268564947075995,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_32_abs, theta12_ckm_deg, theta23_pmns_deg)",0.543036320656225,6/11,0.545454545454545,0.004433412130253319,0.44334121302533186,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, dm2_32_abs, M_Z)",0.8035479630598235,4/5,0.8,0.004434953824779264,0.4434953824779264,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=-1, q=1, r=-0.5](gauge_higgs)",0.5408502958347897,7/13,0.538461538461538,0.004436263693181781,0.4436263693181781,1.0,
koide_raw_all,"Q(m_c, alpha_s_MZ, G_F)",0.6391889278362076,7/11,0.636363636363636,0.004439743742612518,0.4439743742612518,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta13_ckm_deg, M_W)",0.9050478106404363,10/11,0.909090909090909,0.0044474082955199504,0.44474082955199506,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, alpha_s_MZ, M_W)",0.9271917752168893,12/13,0.923076923076923,0.004457756484963512,0.4457756484963512,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, theta13_pmns_deg, M_W)",0.6277914802092781,5/8,0.625,0.004466368334844972,0.44663683348449723,1.0,Raw prompt-unit triple scan.
mass_ratios,m_mu/m_s,1.1300361016042781,9/8,1.125,0.004476534759358349,0.4476534759358349,1.0,
koide_raw_all,"Q(m_tau, theta13_pmns_deg, M_H)",0.568866592562894,4/7,0.571428571428571,0.0044834630149347444,0.44834630149347443,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0.5, q=1, r=0.5](gauge_higgs)",1.7242715197608383,sqrt(3),1.732050807568877,0.004491373910074726,0.44913739100747263,1.0,
koide_raw_all,"Q(m_tau, m_b, theta13_ckm_deg)",0.41853882240321744,5/12,0.416666666666667,0.004493173767721,0.4493173767721,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, theta12_ckm_deg, alpha_s_MZ)",0.8218617393048842,9/11,0.818181818181818,0.004497681372636398,0.44976813726363984,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, m_t, dm2_21)",0.8532831955925526,6/7,0.857142857142857,0.004502938475355101,0.45029384753551016,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, theta13_ckm_deg, alpha_em_MZ)",0.42664020671645886,3/7,0.428571428571429,0.00450618432826364,0.450618432826364,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_c, v)",0.8423397230541374,11/13,0.846153846153846,0.0045076000269283845,0.45076000269283845,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_mu, m_c, v)",0.8423397230541374,11/13,0.846153846153846,0.0045076000269283845,0.45076000269283845,1.0,
koide_raw_all,"Q(m_tau, theta13_ckm_deg, M_Z)",0.7239907779295127,8/11,0.727272727272727,0.004512680346919583,0.4512680346919583,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_s, dm2_21)",0.6891799473153084,9/13,0.692307692307692,0.004517853877887355,0.45178538778873556,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, theta12_pmns_deg, G_F)",0.6954429281573928,9/13,0.692307692307692,0.004528674005123494,0.4528674005123494,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_mu, theta12_pmns_deg)",0.8929150834535732,8/9,0.888888888888889,0.004529468885269755,0.4529468885269755,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(alpha_s_MZ, sin2_thetaW, M_W)",0.8423132989555876,11/13,0.846153846153846,0.004538828507032699,0.4538828507032699,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_t, M_H)",0.5022698539418969,1/2,0.5,0.004539707883793875,0.45397078837938754,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_e, m_t, M_H)",0.5022698539418969,1/2,0.5,0.004539707883793875,0.45397078837938754,1.0,
koide_raw_all,"Q(m_mu, m_d, m_c)",0.5972736668610114,3/5,0.6,0.00454388856498104,0.45438885649810395,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_mu, m_d, m_c)",0.5972736668610114,3/5,0.6,0.00454388856498104,0.45438885649810395,1.0,
koide_raw_all,"Q(m_e, theta12_ckm_deg, theta13_pmns_deg)",0.5022769815795755,1/2,0.5,0.004553963159150909,0.4553963159150909,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta23_ckm_deg, alpha_s_MZ, M_W)",0.7031927082236916,7/10,0.7,0.00456101174813095,0.456101174813095,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, m_b, theta23_pmns_deg)",0.6392673129573607,7/11,0.636363636363636,0.004562920361567391,0.45629203615673913,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_d, dm2_21)",0.8958897304418885,9/10,0.9,0.004566966175679507,0.4566966175679507,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta23_pmns_deg, theta13_pmns_deg)",0.580668133483243,7/12,0.583333333333333,0.004568914028725821,0.45689140287258206,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, m_t, theta13_pmns_deg)",0.618198253061838,8/13,0.615384615384615,0.004572161225487346,0.45721612254873456,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_d, theta13_ckm_deg)",0.44240872632075257,4/9,0.444444444444444,0.004580365778305678,0.4580365778305678,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta12_ckm_deg, v)",0.6954816213113951,9/13,0.692307692307692,0.004584564116460135,0.45845641164601353,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_32_abs, theta13_ckm_deg, G_F)",0.8144288753282943,9/11,0.818181818181818,0.004586930154306718,0.4586930154306718,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(alpha_em_MZ, sin2_thetaW, M_Z)",0.8929801259362438,8/9,0.888888888888889,0.004602641678274164,0.46026416782741636,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_32_abs, theta12_ckm_deg, theta23_ckm_deg)",0.5687978290403886,4/7,0.571428571428571,0.004603799179319194,0.46037991793191935,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, m_t, v)",0.5023098669260562,1/2,0.5,0.00461973385211234,0.461973385211234,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_u, m_t, v)",0.5023098669260562,1/2,0.5,0.00461973385211234,0.461973385211234,1.0,
sum_rules,"S[p=-0.5, q=1, r=0.5](all_fermion_masses)",6.625394117024401,4*sqrt(e),6.594885082800513,0.004626166163752535,0.46261661637525353,1.0,
koide_raw_all,"Q(m_e, M_H, G_F)",0.9953693569606805,1,1.0,0.004630643039319482,0.4630643039319482,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_t, alpha_s_MZ, M_W)",0.5023165564636227,1/2,0.5,0.004633112927245442,0.4633112927245442,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, theta12_ckm_deg, M_W)",0.456652752189413,5/11,0.454545454545455,0.004636054816707609,0.46360548167076093,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, theta12_ckm_deg, alpha_s_MZ)",0.7238950216760955,8/11,0.727272727272727,0.004644345195368204,0.46443451953682036,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, M_W, M_H)",0.4566634843007488,5/11,0.454545454545455,0.004659665461646463,0.4659665461646463,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_c, M_W, M_H)",0.4566634843007488,5/11,0.454545454545455,0.004659665461646463,0.4659665461646463,1.0,
koide_raw_all,"Q(theta12_ckm_deg, theta13_pmns_deg, v)",0.5429044993322035,6/11,0.545454545454545,0.004675084557625982,0.4675084557625982,1.0,Raw prompt-unit triple scan.
angle_ratios_deg,theta12_pmns_deg/theta13_pmns_deg,3.981272548396313,4,4.0,0.004681862900921763,0.46818629009217627,1.0,
koide_raw_all,"Q(m_b, theta23_pmns_deg, alpha_em_MZ)",0.633384261265195,7/11,0.636363636363636,0.004681875154693064,0.4681875154693064,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, dm2_32_abs, alpha_s_MZ)",0.7238654054953341,8/11,0.727272727272727,0.004685067443915227,0.4685067443915227,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, theta13_pmns_deg, sin2_thetaW)",0.746478815234632,3/4,0.75,0.004694913020490669,0.4694913020490669,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, alpha_em_MZ, G_F)",0.8791142837251461,7/8,0.875,0.004702038543024122,0.4702038543024122,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_u, theta13_pmns_deg)",0.7962363525895008,4/5,0.8,0.004704559263124103,0.4704559263124103,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, theta23_ckm_deg, theta23_pmns_deg)",0.6955663017490908,9/13,0.692307692307692,0.004706880304242837,0.4706880304242837,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, m_b, M_H)",0.6333614374462815,7/11,0.636363636363636,0.0047177411558428466,0.47177411558428467,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_c, m_b, M_H)",0.6333614374462815,7/11,0.636363636363636,0.0047177411558428466,0.47177411558428467,1.0,
koide_raw_all,"Q(m_tau, M_W, G_F)",0.7741080966362783,7/9,0.777777777777778,0.004718161467642446,0.4718161467642446,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, dm2_21, alpha_em_MZ)",0.8530905006051456,6/7,0.857142857142857,0.004727749293996646,0.47277492939966465,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_u, dm2_32_abs)",0.6220411236310661,5/8,0.625,0.0047342021902942125,0.4734202190294213,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, sin2_thetaW, M_H)",0.6890289108041711,9/13,0.692307692307692,0.004736017727307969,0.47360177273079695,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_u, dm2_21)",0.7464476377844178,3/4,0.75,0.004736482954109593,0.47364829541095926,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, theta12_pmns_deg, M_W)",0.5023690468758897,1/2,0.5,0.00473809375177936,0.473809375177936,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_t, dm2_21)",0.9952601134524831,1,1.0,0.004739886547516892,0.47398865475168916,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_u, M_H)",0.8037972767446783,4/5,0.8,0.00474659593084778,0.474659593084778,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_tau, m_u, M_H)",0.8037972767446783,4/5,0.8,0.00474659593084778,0.474659593084778,1.0,
koide_raw_all,"Q(theta23_ckm_deg, theta13_pmns_deg, v)",0.6333359661232367,7/11,0.636363636363636,0.004757767520627464,0.47577675206274644,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, theta23_ckm_deg, theta13_pmns_deg)",0.5410243704984631,7/13,0.538461538461538,0.004759545211432312,0.4759545211432312,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, dm2_32_abs, sin2_thetaW)",0.46373561380534567,6/13,0.461538461538462,0.004760496578247929,0.4760496578247929,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_t, theta13_pmns_deg, alpha_em_MZ)",0.695604003396667,9/13,0.692307692307692,0.004761338239630544,0.4761338239630544,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, theta13_ckm_deg, v)",0.8293646474681335,5/6,0.833333333333333,0.004762423038239396,0.4762423038239396,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, theta23_ckm_deg, M_Z)",0.7535824711799198,3/4,0.75,0.00477662823989311,0.47766282398931104,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, theta13_ckm_deg, theta23_pmns_deg)",0.5861282180005154,7/12,0.583333333333333,0.0047912308580269096,0.479123085802691,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, alpha_s_MZ, G_F)",0.7108520360193081,5/7,0.714285714285714,0.004807149572968175,0.48071495729681746,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_t, theta23_ckm_deg)",0.803852803684676,4/5,0.8,0.004816004605844998,0.4816004605844998,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, m_c, dm2_32_abs)",0.6219832289781332,5/8,0.625,0.004826833634986904,0.4826833634986904,1.0,Raw prompt-unit triple scan.
sum_rules,"S[p=0.5, q=2, r=0.5](up_type_quarks)",0.08293097423012746,1/12,0.083333333333333,0.004828309238466408,0.48283092384664084,1.0,
koide_raw_all,"Q(m_tau, theta23_ckm_deg, theta13_pmns_deg)",0.3768116938304962,3/8,0.375,0.0048311835479897995,0.48311835479897997,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta23_pmns_deg, M_Z, v)",0.3731858231561663,3/8,0.375,0.004837804916889936,0.48378049168899356,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, m_c, theta12_pmns_deg)",0.7177429770885076,5/7,0.714285714285714,0.004840167923911156,0.4840167923911156,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_s, theta23_pmns_deg)",0.842056360099483,11/13,0.846153846153846,0.004842483518792635,0.48424835187926346,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta23_ckm_deg, alpha_s_MZ, M_H)",0.7463662954792349,3/4,0.75,0.004844939361020077,0.4844939361020077,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_t, dm2_32_abs, theta13_ckm_deg)",0.9275506524939554,12/13,0.923076923076923,0.00484654020178509,0.484654020178509,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_u, alpha_em_MZ)",0.8292906369089147,5/6,0.833333333333333,0.004851235709302017,0.4851235709302017,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, theta12_ckm_deg, theta13_ckm_deg)",0.6956674228760099,9/13,0.692307692307692,0.004852944154237046,0.48529441542370466,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_s, alpha_em_MZ)",0.5861654102561998,7/12,0.583333333333333,0.004854989010628802,0.48549890106288024,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_tau, m_b)",0.44227658714100715,4/9,0.444444444444444,0.004877678932732865,0.48776789327328646,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_mu, m_tau, m_b)",0.44227658714100715,4/9,0.444444444444444,0.004877678932732865,0.48776789327328646,1.0,
sum_rules,"S[p=0, q=-0.5, r=-0.5](gauge_higgs)",1.6585358831987065,5/3,1.666666666666667,0.004878470080776286,0.4878470080776286,1.0,
sum_rules,"S[p=-0.5, q=-0.5, r=0.5](gauge_higgs)",0.5528452943995689,5/9,0.555555555555556,0.004878470080776883,0.48784700807768827,1.0,
koide_raw_all,"Q(m_c, theta12_ckm_deg, alpha_s_MZ)",0.5582665514449808,5/9,0.555555555555556,0.004879792600964645,0.48797926009646453,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_b, M_W)",0.6889264531964084,9/13,0.692307692307692,0.004884012049631751,0.48840120496317513,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_d, m_b, M_W)",0.6889264531964084,9/13,0.692307692307692,0.004884012049631751,0.48840120496317513,1.0,
koide_raw_all,"Q(m_d, theta12_ckm_deg, theta23_pmns_deg)",0.5410930276617739,7/13,0.538461538461538,0.004887051371866724,0.4887051371866724,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_c, dm2_21)",0.8792802021923276,7/8,0.875,0.00489165964837441,0.489165964837441,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, sin2_thetaW, M_Z)",0.9046373980915825,10/11,0.909090909090909,0.004898862099259094,0.4898862099259094,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_u, M_Z)",0.9275990667310906,12/13,0.923076923076923,0.004898988958681553,0.4898988958681553,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_mu, m_u, M_Z)",0.9275990667310906,12/13,0.923076923076923,0.004898988958681553,0.4898988958681553,1.0,
koide_raw_all,"Q(m_t, alpha_s_MZ, M_Z)",0.4975476998104362,1/2,0.5,0.004904600379127655,0.4904600379127655,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, dm2_32_abs, M_Z)",0.703435192311663,7/10,0.7,0.004907417588090007,0.4907417588090007,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_c, m_b, M_Z)",0.597052828077494,3/5,0.6,0.0049119532041765526,0.49119532041765523,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_c, m_b, M_Z)",0.597052828077494,3/5,0.6,0.0049119532041765526,0.49119532041765523,1.0,
koide_raw_all,"Q(m_d, theta23_pmns_deg, sin2_thetaW)",0.8613554462839916,6/7,0.857142857142857,0.0049146873313237575,0.49146873313237577,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, theta13_pmns_deg, alpha_em_MZ)",0.4975393616654007,1/2,0.5,0.004921276669198615,0.49212766691986154,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_t, M_W)",0.4638124446016729,6/13,0.461538461538462,0.0049269633036236465,0.49269633036236465,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_tau, m_t, M_W)",0.4638124446016729,6/13,0.461538461538462,0.0049269633036236465,0.49269633036236465,1.0,
koide_raw_all,"Q(theta23_pmns_deg, sin2_thetaW, M_H)",0.5024674977351532,1/2,0.5,0.0049349954703064025,0.49349954703064025,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, theta13_pmns_deg, v)",0.730862217974934,8/11,0.727272727272727,0.004935549715534686,0.4935549715534686,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, theta13_pmns_deg, M_Z)",0.6123382206650851,8/13,0.615384615384615,0.004950391419235981,0.4950391419235981,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_d, m_s, dm2_21)",0.669974054523122,2/3,0.666666666666667,0.004961081784682517,0.49610817846825167,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta13_pmns_deg, alpha_em_MZ, M_Z)",0.6331977526284939,7/11,0.636363636363636,0.004974960155223381,0.4974960155223381,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_32_abs, theta13_ckm_deg, alpha_s_MZ)",0.4568103034732775,5/11,0.454545454545455,0.004982667641209555,0.4982667641209555,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_b, alpha_em_MZ)",0.7107230980463215,5/7,0.714285714285714,0.004987662735149458,0.4987662735149458,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_t, theta23_ckm_deg)",0.6888544193228828,9/13,0.692307692307692,0.004988060978057636,0.49880609780576357,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, alpha_s_MZ, sin2_thetaW)",0.4568152324854666,5/11,0.454545454545455,0.00499351146802563,0.49935114680256304,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, m_c, M_Z)",0.8039998384127441,4/5,0.8,0.004999798015930118,0.4999798015930118,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_u, m_c, M_Z)",0.8039998384127441,4/5,0.8,0.004999798015930118,0.4999798015930118,1.0,
koide_raw_all,"Q(dm2_32_abs, theta12_ckm_deg, M_W)",0.586250319533161,7/12,0.583333333333333,0.005000547771133618,0.5000547771133618,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_t, theta23_pmns_deg)",0.5481835438972871,6/11,0.545454545454545,0.00500316381169386,0.500316381169386,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_t, theta12_ckm_deg, theta13_pmns_deg)",0.502502296817904,1/2,0.5,0.0050045936358080745,0.5004593635808074,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, dm2_21, theta23_ckm_deg)",0.7178608197505296,5/7,0.714285714285714,0.005005147650741917,0.5005147650741917,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta12_ckm_deg, alpha_s_MZ)",0.8375073393713555,5/6,0.833333333333333,0.0050088072456269134,0.5008807245626914,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, theta23_ckm_deg, theta12_pmns_deg)",0.6633236148885878,2/3,0.666666666666667,0.005014577667118711,0.5014577667118711,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta23_ckm_deg, theta13_ckm_deg, M_W)",0.688834677850806,9/13,0.692307692307692,0.005016576437724182,0.5016576437724182,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta12_ckm_deg, theta13_ckm_deg, alpha_em_MZ)",0.7653648183209388,10/13,0.769230769230769,0.005025736182779285,0.5025736182779285,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, alpha_s_MZ, M_Z)",0.6700248191724467,2/3,0.666666666666667,0.005037228758669629,0.503722875866963,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, theta23_ckm_deg, M_H)",0.6030223619489347,3/5,0.6,0.005037269914891137,0.5037269914891137,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_s, theta12_pmns_deg, alpha_em_MZ)",0.8794243645731603,7/8,0.875,0.0050564166550403555,0.5056416655040356,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_mu, m_d, sin2_thetaW)",0.4466930377099877,4/9,0.444444444444444,0.005059334847473373,0.5059334847473373,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_tau, m_d, theta13_ckm_deg)",0.5743234958997999,4/7,0.571428571428571,0.005066117824650694,0.5066117824650694,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_e, m_mu, G_F)",0.8614993105341742,6/7,0.857142857142857,0.005082528956536715,0.5082528956536715,1.0,Raw prompt-unit triple scan.
mass_ratios,M_W/m_tau,45.22924369558734,45,45.0,0.0050943043463853935,0.5094304346385393,1.0,
koide_raw_all,"Q(m_e, m_mu, m_c)",0.6331203786898307,7/11,0.636363636363636,0.0050965477731226,0.5096547773122599,1.0,Raw prompt-unit triple scan.
koide_mass_only,"Q(m_e, m_mu, m_c)",0.6331203786898307,7/11,0.636363636363636,0.0050965477731226,0.5096547773122599,1.0,
koide_raw_all,"Q(m_e, m_mu, theta23_ckm_deg)",0.6964302874241453,7/10,0.7,0.005099589394078143,0.5099589394078143,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, theta23_ckm_deg, alpha_s_MZ)",0.6700681001001461,2/3,0.666666666666667,0.00510215015021864,0.5102150150218641,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, m_c, alpha_em_MZ)",0.8040834843639132,4/5,0.8,0.005104355454891435,0.5104355454891435,1.0,Raw prompt-unit triple scan.
mass_ratios,M_Z/m_c,71.63236449332287,72,72.0,0.005106048703849058,0.5106048703849059,1.0,
koide_raw_all,"Q(theta12_ckm_deg, sin2_thetaW, v)",0.6632606023215649,2/3,0.666666666666667,0.005109096517653064,0.5109096517653064,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta13_ckm_deg, theta23_pmns_deg)",0.8794711171230999,7/8,0.875,0.005109848140685587,0.5109848140685587,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_21, theta23_ckm_deg, alpha_s_MZ)",0.696421469005276,7/10,0.7,0.005112187135319912,0.5112187135319912,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_b, theta12_pmns_deg, M_Z)",0.42638040490846674,3/7,0.428571428571429,0.005112388546911923,0.5112388546911922,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_32_abs, theta23_pmns_deg, v)",0.574353373165278,4/7,0.571428571428571,0.005118403039237361,0.5118403039237361,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta12_pmns_deg, alpha_s_MZ, G_F)",0.8934405449550349,8/9,0.888888888888889,0.005120613074414179,0.512061307441418,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(theta12_ckm_deg, G_F, v)",0.6958594986112774,9/13,0.692307692307692,0.005130386882956728,0.5130386882956728,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(dm2_32_abs, theta13_ckm_deg, alpha_em_MZ)",0.6217928840635114,5/8,0.625,0.005131385498381746,0.5131385498381746,1.0,Raw prompt-unit triple scan.
koide_raw_all,"Q(m_u, dm2_32_abs, alpha_em_MZ)",0.36550291642655214,4/11,0.363636363636364,0.0051330201730174305,0.5133020173017431,1.0,Raw prompt-unit triple scan.
